pic.0380.jpg,0.0390,0.0202,0.0055,0.0060,0.0157,0.0092,0.0136,0.0104,0.0125,0.0746,0.0292,0.0624,0.0069,0.0010,0.0003,0.0000,0.0014,0.0059,0.5634,0.0852,0.0016,0.0003,0.0000,0.0000,0.0015,0.0043,0.0132,0.0023,0.0007,0.0000,0.0000,0.0000,0.0014,0.0019,0.0018,0.0003,0.0000,0.0000,0.0000,0.0000,0.0020,0.0009,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0021,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2537,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2276,0.1079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1036,0.0627,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0565,0.0417,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0376,0.0255,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0217,0.0178,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0132,0.0117,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0081,0.0061,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0046
pic.0394.jpg,0.0022,0.0000,0.0001,0.0003,0.0004,0.0006,0.0018,0.0005,0.0000,0.0000,0.0000,0.0016,0.0004,0.0007,0.0001,0.0000,0.0000,0.0002,0.6745,0.0360,0.0021,0.0004,0.0000,0.0000,0.0001,0.0016,0.2401,0.0043,0.0004,0.0000,0.0000,0.0000,0.0003,0.0016,0.0169,0.0004,0.0000,0.0000,0.0000,0.0000,0.0003,0.0044,0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0021,0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3462,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2960,0.1031,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0962,0.0396,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0312,0.0221,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0156,0.0113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0092,0.0080,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0066,0.0061,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0032,0.0037,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0018
pic.1061.jpg,0.0011,0.0000,0.0003,0.0000,0.0003,0.0000,0.0000,0.0000,0.0001,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.0003,0.9936,0.0002,0.0000,0.0000,0.0000,0.0000,0.0004,0.0007,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0018,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5674,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3257,0.0230,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0163,0.0077,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0126,0.0046,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0072,0.0060,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0025,0.0044,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0025,0.0077,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0027,0.0058,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0041
pic.0419.jpg,0.0026,0.0003,0.0010,0.0021,0.0019,0.0005,0.0005,0.0000,0.0003,0.0007,0.0074,0.0270,0.0003,0.0000,0.0001,0.0000,0.0014,0.0092,0.3462,0.0635,0.0003,0.0000,0.0000,0.0000,0.0022,0.0371,0.3922,0.0011,0.0001,0.0000,0.0000,0.0000,0.0018,0.0140,0.0786,0.0003,0.0000,0.0000,0.0000,0.0000,0.0006,0.0023,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0013,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4902,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3354,0.0443,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0360,0.0194,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0145,0.0103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0077,0.0071,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.0077,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0036,0.0060,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0034,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0032
pic.1075.jpg,0.0034,0.0000,0.0002,0.0000,0.0049,0.0000,0.0000,0.0000,0.0007,0.0002,0.0008,0.2582,0.0323,0.0000,0.0000,0.0000,0.0009,0.0011,0.6540,0.0311,0.0000,0.0000,0.0000,0.0000,0.0005,0.0010,0.0044,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010,0.0009,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0009,0.0010,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0008,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4899,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3715,0.0374,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0382,0.0165,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0077,0.0061,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0027,0.0070,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0016,0.0076,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0008,0.0047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0026,0.0039,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0018
pic.0343.jpg,0.0066,0.0022,0.0108,0.1608,0.0003,0.0000,0.0000,0.0000,0.0003,0.0012,0.0873,0.2603,0.0000,0.0000,0.0000,0.0000,0.0003,0.0010,0.4680,0.0002,0.0000,0.0000,0.0000,0.0000,0.0003,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4782,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3582,0.0551,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0481,0.0141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0095,0.0035,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0022,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.0063,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
pic.0425.jpg,0.0005,0.0000,0.0000,0.0002,0.0008,0.0003,0.0003,0.0000,0.0014,0.0000,0.0005,0.0018,0.0001,0.0000,0.0000,0.0000,0.0084,0.0142,0.5106,0.0029,0.0002,0.0000,0.0000,0.0000,0.0071,0.0287,0.3407,0.0001,0.0000,0.0000,0.0000,0.0000,0.0044,0.0245,0.0097,0.0003,0.0000,0.0000,0.0000,0.0000,0.0065,0.0062,0.0011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0082,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0186,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2815,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2553,0.0922,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0954,0.0540,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0512,0.0323,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0289,0.0183,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0173,0.0155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0111,0.0297,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0072,0.0049,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0052
pic.0431.jpg,0.0000,0.0000,0.0002,0.0004,0.0047,0.0035,0.0032,0.0041,0.0000,0.0000,0.0002,0.0209,0.0363,0.0024,0.0004,0.0000,0.0003,0.0054,0.3681,0.1019,0.0066,0.0019,0.0000,0.0000,0.0003,0.0061,0.2993,0.0753,0.0046,0.0000,0.0000,0.0000,0.0025,0.0064,0.0194,0.0091,0.0000,0.0000,0.0000,0.0000,0.0009,0.0037,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0017,0.0021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2906,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2422,0.1222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1103,0.0657,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0507,0.0345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0247,0.0160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0126,0.0094,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0059,0.0056,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0037,0.0038,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0021
pic.1049.jpg,0.0040,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0039,0.0086,0.0000,0.0000,0.0000,0.0000,0.0003,0.0023,0.7510,0.0017,0.0002,0.0000,0.0000,0.0000,0.0012,0.0455,0.0844,0.0000,0.0000,0.0000,0.0000,0.0000,0.0017,0.0487,0.0297,0.0000,0.0000,0.0000,0.0000,0.0000,0.0008,0.0117,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0016,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5630,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2907,0.0436,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0300,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0086,0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0080,0.0025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0044,0.0082,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0037,0.0253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0016,0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0006
pic.0357.jpg,0.0158,0.0016,0.0021,0.0030,0.0132,0.0047,0.0065,0.0016,0.0010,0.0011,0.0096,0.0386,0.0095,0.0008,0.0000,0.0000,0.0005,0.0046,0.6336,0.1409,0.0026,0.0001,0.0000,0.0000,0.0004,0.0042,0.0930,0.0012,0.0015,0.0000,0.0000,0.0000,0.0008,0.0019,0.0012,0.0003,0.0000,0.0000,0.0000,0.0000,0.0014,0.0003,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5084,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2812,0.0490,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0419,0.0281,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0151,0.0142,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0088,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0063,0.0097,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0049,0.0083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0039,0.0051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0038
